,mun_name,area,area_urban_percent,build_age_year,build_area_m2,build_rooms,build_type_com_ind_percent,build_type_mixed_percent,build_type_other_percent,build_type_res_MFH_percent,build_type_res_SFH_percent,cooling_days,dem_cool_kWh,dem_el_GWh,dem_heat_com_MWh,dem_heat_ind_MWh,dem_heat_res_MWh,electricity_price,employed_primary_percent,employed_secondary_percent,employed_tertiary_percent,employed_total,heat_fuel_air_percent,heat_fuel_electricity_percent,heat_fuel_gas_percent,heat_fuel_geo_percent,heat_fuel_oil_percent,heat_fuel_other_percent,heat_fuel_remoteheat_percent,heat_fuel_wood_percent,heat_type_boiler_percent,heat_type_electricity_percent,heat_type_heatexchanger_percent,heat_type_heatpump_percent,heat_type_other_percent,heat_type_oven_percent,heating_days,households_total,pop,pop_retired_percent,pop_working_percent,pop_young_percent,pot_el_PV_GWh,pot_el_wind_mps3,pot_en_bio_nonwood_TJ,pot_en_bio_wood_TJ,pot_he_wastewaterheat_MWh,sup_el_PV_kW,sup_el_biomass_kW,sup_el_gas_kW,sup_el_hydro_cont_kW,sup_el_hydro_div_kW,sup_el_hydro_drink_kW,sup_el_hydro_pump_kW,sup_el_hydro_store_kW,sup_el_waste_kW,sup_el_wastewater_kW,sup_el_wind_kW,vehicles_el_percent,vehicles_el_total
1873,Tägerwilen,1156,18.0,46.73845193508115,248.04632768361583,2.395644283121597,0.4123825317855168,0.0574903261470425,0.0088446655610834,0.1354339414040906,0.3858485351022664,58.8333339691162,31934.32295,37.1,15407.2,10459.0,26815.0,21.024,0.044963503649635,0.1848175182481752,0.7702189781021898,3425.0,0.0158150851581508,0.0571776155717761,0.3613138686131387,0.0291970802919708,0.4245742092457421,0.0048661800486618,0.0133819951338199,0.0936739659367396,0.5979469632164243,0.0367835757057313,0.0094097519247219,0.3378956372968349,0.0,0.0179640718562874,198.583335876465,1994.0,5047,16.0,62.6,21.3,72.58,0.0,12.06,26.67,3800.0,11160.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,93.0
1874,Täsch,5872,1.1,72.37864077669903,131.62183544303798,4.301115241635688,0.5899843505477308,0.0438184663536776,0.0031298904538341,0.2472613458528951,0.1158059467918622,3.10444448490938,0.0,5.2,2293.6,0.0,7728.1,15.903,0.0549019607843137,0.0784313725490196,0.8666666666666667,255.0,0.0809716599190283,0.1012145748987854,0.0040485829959514,0.0283400809716599,0.5789473684210527,0.0,0.0040485829959514,0.2024291497975708,0.5818181818181818,0.0872727272727272,0.0,0.2072727272727272,0.0036363636363636,0.12,345.806667073568,563.0,1321,10.4,68.2,21.4,15.7,0.0,1.59,6.43,0.0,94.69,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.3,2.0
1875,Täuffelen,440,23.5,51.8922942206655,163.0555978674791,2.068407960199005,0.3449056603773585,0.0641509433962264,0.080754716981132,0.1509433962264151,0.3592452830188679,72.5166664123535,384.93006,15.5,3928.1,6818.0,17007.6,22.541594,0.0689361702127659,0.4629787234042553,0.4680851063829787,1175.0,0.1318518518518518,0.1422222222222222,0.0074074074074074,0.0414814814814814,0.6207407407407407,0.0014814814814814,0.0029629629629629,0.0518518518518518,0.5355850422195416,0.1158021712907117,0.0,0.3256936067551266,0.0012062726176115,0.0217129071170084,190.066665649414,1304.0,3043,27.2,53.9,18.9,31.64,28232.96837,5.5,11.29,7200.0,1341.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.1,37.0
1876,Tévenon,1428,3.1,56.260162601626014,113.59923664122137,1.3231707317073171,0.3726235741444867,0.0760456273764258,0.0095057034220532,0.0950570342205323,0.4467680608365019,26.5666666030884,9320.595175,3.6,811.8,0.0,4816.1,29.1028,0.2014388489208633,0.1294964028776978,0.6690647482014388,139.0,0.0321285140562249,0.2409638554216867,0.0200803212851405,0.0,0.4056224899598393,0.0281124497991967,0.0040160642570281,0.2690763052208835,0.441358024691358,0.1790123456790123,0.0030864197530864,0.2746913580246913,0.0123456790123456,0.0895061728395061,239.400005340576,371.0,882,19.6,57.3,23.1,12.43,57459.74103,9.16,28.77,0.0,1272.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,20.0
1877,Törbel,1751,2.5,65.1371237458194,110.85198555956678,1.738831615120275,0.0940438871473354,0.0689655172413793,0.012539184952978,0.3605015673981191,0.463949843260188,46.6266666412354,0.0,2.1,625.4,451.0,3753.2,23.4445,0.4767441860465116,0.1162790697674418,0.4069767441860465,172.0,0.0036231884057971,0.1630434782608695,0.0072463768115942,0.0,0.3152173913043478,0.0036231884057971,0.0036231884057971,0.5036231884057971,0.5993265993265994,0.1515151515151515,0.0033670033670033,0.074074074074074,0.0033670033670033,0.1683501683501683,229.919995117188,208.0,498,21.5,63.1,15.4,16.56,83417.13806,11.16,4.97,0.0,158.76,0.0,0.0,0.0,0.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0
1878,Tübach,199,33.3,46.9222972972973,227.38651315789477,2.064245810055866,0.3947797716150081,0.0342577487765089,0.0587275693311582,0.1500815660685155,0.3621533442088091,59.1846536219241,0.0,6.8,2534.5,5540.0,8004.3,21.726334,0.025735294117647,0.4129901960784313,0.5612745098039216,816.0,0.1007462686567164,0.0111940298507462,0.003731343283582,0.1007462686567164,0.6380597014925373,0.0111940298507462,0.0522388059701492,0.0820895522388059,0.5257452574525745,0.008130081300813,0.035230352303523,0.4254742547425474,0.002710027100271,0.002710027100271,192.195245525668,573.0,1585,17.9,57.4,24.6,19.77,0.0,6.31,4.21,0.0,2242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,40.0
1879,Udligenswil,622,10.4,44.30419161676647,171.55580110497235,1.8879159369527143,0.3235294117647059,0.0315904139433551,0.0642701525054466,0.1982570806100217,0.3823529411764705,60.2333335876465,52498.18239,9.5,2875.7,0.0,14008.3,27.365036,0.1498829039812646,0.1288056206088993,0.7213114754098361,427.0,0.0071599045346062,0.1431980906921241,0.0071599045346062,0.0548926014319809,0.5847255369928401,0.0095465393794749,0.0047732696897374,0.18854415274463,0.5241379310344828,0.1034482758620689,0.0017241379310344,0.3310344827586207,0.0017241379310344,0.0379310344827586,196.449996948242,913.0,2391,18.3,59.2,22.5,25.17,54573.05536,17.62,11.34,1700.0,2352.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,38.0
1880,Ueberstorf,1611,7.4,53.85823429541596,145.59866962305986,1.6860795454545454,0.4537444933920704,0.0851688693098384,0.0455212922173274,0.1299559471365639,0.2856093979441997,56.4416675567627,1051.736514,5.3,1886.9,1130.0,10292.4,23.330713,0.2738336713995943,0.2129817444219067,0.513184584178499,493.0,0.0873015873015873,0.0734126984126984,0.0019841269841269,0.0654761904761904,0.4384920634920635,0.0099206349206349,0.0436507936507936,0.2797619047619047,0.4757834757834758,0.0527065527065527,0.0284900284900284,0.3945868945868946,0.0056980056980056,0.0427350427350427,208.183334350586,1031.0,2400,20.7,59.6,19.7,37.44,111921.7984,35.05,13.15,0.0,3090.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,38.0
1881,Uebeschi,442,7.2,57.643884892086334,140.9465811965812,1.6064814814814814,0.524416135881104,0.1507430997876857,0.0318471337579617,0.0955414012738853,0.197452229299363,59.0333347320557,0.0,3.7,709.5,488.0,2578.7,22.541594,0.453551912568306,0.180327868852459,0.366120218579235,183.0,0.0789473684210526,0.0578947368421052,0.0157894736842105,0.0105263157894736,0.4842105263157895,0.0,0.0,0.3526315789473684,0.6666666666666666,0.0502283105022831,0.0,0.2100456621004566,0.0,0.0730593607305936,208.150001525879,275.0,720,18.7,57.2,24.1,10.92,0.0,25.07,3.5,0.0,840.18,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,13.0
1882,Uerkheim,709,11.1,61.190677966101696,148.96094674556213,1.7787610619469028,0.4798619102416571,0.0943613348676639,0.0138089758342922,0.1208285385500575,0.2911392405063291,61.8166656494141,0.0,6.4,1723.3,317.0,6580.0,22.776266,0.1955922865013774,0.2699724517906336,0.5344352617079889,363.0,0.0,0.1070336391437308,0.0030581039755351,0.0030581039755351,0.5963302752293578,0.0122324159021406,0.0030581039755351,0.2752293577981651,0.5490196078431373,0.0718954248366013,0.0021786492374727,0.3050108932461873,0.0021786492374727,0.0697167755991285,201.983337402344,596.0,1387,19.8,61.8,18.4,18.65,448.005806,15.81,15.54,0.0,962.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,11.0
1883,Uesslingen-Buch,1403,6.9,57.55894886363637,168.8904593639576,1.4282051282051282,0.5582750582750583,0.12004662004662,0.0023310023310023,0.0722610722610722,0.247086247086247,65.7444432576497,0.0,5.8,1438.6,499.0,6279.4,16.42,0.3527980535279805,0.1678832116788321,0.4793187347931874,411.0,0.0572390572390572,0.0673400673400673,0.0033670033670033,0.0202020202020202,0.531986531986532,0.0168350168350168,0.0067340067340067,0.2962962962962963,0.5558375634517766,0.0507614213197969,0.0050761421319796,0.3045685279187817,0.0050761421319796,0.0786802030456852,194.055557250977,452.0,1110,18.6,62.7,18.6,25.27,0.0,33.4,15.83,0.0,1990.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,28.0
1884,Uetendorf,1017,20.8,48.10572404955148,194.09215536938308,2.091090425531915,0.3776856388993592,0.0708631737655484,0.0765171503957783,0.1541650961176027,0.3207689408217112,63.3000005086263,13294.93161,40.4,11467.1,6372.0,32348.9,22.541594,0.0352526439482961,0.4136310223266745,0.5511163337250293,3404.0,0.0593424218123496,0.0633520449077786,0.0096230954290296,0.0096230954290296,0.6615878107457899,0.0016038492381716,0.0609462710505212,0.1339214113873296,0.6126582278481013,0.05,0.0455696202531645,0.2683544303797468,0.0,0.0234177215189873,201.199996948242,2635.0,5860,25.5,56.2,18.3,79.73,0.0,98.4,22.51,98200.0,6211.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,1.8,63.0
1885,Uetikon am See,346,43.3,52.32483302975106,192.02458033573143,2.6517040731504573,0.2687074829931973,0.0595238095238095,0.0629251700680272,0.2227891156462585,0.3860544217687074,58.1706229676888,98037.22974,23.4,11044.9,8673.0,36145.0,25.924,0.0189189189189189,0.1621621621621621,0.8189189189189189,1480.0,0.0092402464065708,0.0369609856262833,0.4045174537987679,0.0205338809034907,0.4455852156057495,0.0184804928131416,0.0318275154004106,0.0328542094455852,0.6709781729991916,0.0291026677445432,0.0226354082457558,0.2400970088924818,0.0129345189975747,0.0242522231204527,197.278761405726,2612.0,6305,20.2,59.0,20.9,40.67,0.0,7.72,10.42,0.0,4196.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,116.0
1886,Uezwil,244,6.1,45.40828402366864,116.97633136094674,1.445054945054945,0.4870317002881844,0.0576368876080691,0.0057636887608069,0.069164265129683,0.3804034582132565,58.9001812265535,0.0,2.1,392.0,0.0,2696.9,22.776266,0.4096385542168674,0.2048192771084337,0.3855421686746988,83.0,0.015625,0.0625,0.0078125,0.109375,0.453125,0.0078125,0.0,0.34375,0.5,0.0434782608695652,0.0,0.391304347826087,0.0054347826086956,0.0597826086956521,201.631919539712,206.0,497,14.8,64.5,20.7,6.57,0.0,9.09,3.8,0.0,293.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,8.0
1887,Ufhusen,1221,5.5,53.82236842105263,193.55162241887905,1.635036496350365,0.5873015873015873,0.1313131313131313,0.0331890331890331,0.0923520923520923,0.1558441558441558,54.511110941569,0.0,4.8,657.7,0.0,2966.8,21.280645,0.4783950617283951,0.2098765432098765,0.3117283950617284,324.0,0.0253164556962025,0.0379746835443038,0.0,0.0295358649789029,0.3375527426160337,0.0253164556962025,0.0084388185654008,0.5358649789029536,0.6763636363636364,0.0327272727272727,0.0072727272727272,0.2145454545454545,0.0072727272727272,0.0618181818181818,213.955556233724,345.0,928,17.5,60.6,22.0,21.87,53835.47482,54.55,10.43,0.0,3609.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,10.0
1888,Uitikon,438,30.5,50.006800286327845,198.7895100069013,2.547254725472547,0.2168141592920354,0.02275600505689,0.0872313527180783,0.2389380530973451,0.434260429835651,55.3854386311806,8661.495294,17.7,8375.6,1582.0,29380.1,19.534,0.015828677839851,0.1014897579143389,0.88268156424581,1074.0,0.0,0.0268065268065268,0.0023310023310023,0.0,0.8986013986013986,0.0349650349650349,0.0011655011655011,0.0361305361305361,0.693969396939694,0.0207020702070207,0.0,0.2556255625562556,0.0,0.0297029702970297,203.679169414177,1942.0,5030,21.0,58.3,20.8,34.4,0.0,10.13,9.6,0.0,2450.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,121.0
1889,Ulmiz,284,6.6,55.564748201438846,122.67092651757189,1.3974358974358974,0.4952681388012618,0.1009463722397476,0.028391167192429,0.0788643533123028,0.2965299684542586,67.1923319530686,0.0,3.2,935.4,0.0,2163.3,23.330713,0.1835443037974683,0.0063291139240506,0.810126582278481,158.0,0.0782608695652174,0.0434782608695652,0.0260869565217391,0.0695652173913043,0.4608695652173913,0.0260869565217391,0.0869565217391304,0.208695652173913,0.475,0.03125,0.05625,0.39375,0.01875,0.025,193.334259015885,186.0,437,15.6,63.9,20.5,8.0,24776.02171,1.17,2.63,0.0,470.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
1890,Unterbäch,2208,1.9,62.07433217189315,68.39494833524684,1.696103896103896,0.5584862385321101,0.0114678899082568,0.003440366972477,0.1215596330275229,0.305045871559633,2.99333331137896,0.0,2.6,851.0,0.0,5013.9,19.101667,0.2333333333333333,0.1,0.6666666666666666,150.0,0.0581717451523545,0.4238227146814404,0.002770083102493,0.002770083102493,0.2465373961218836,0.0166204986149584,0.0166204986149584,0.2326869806094182,0.2953367875647668,0.3911917098445596,0.005181347150259,0.1347150259067357,0.0259067357512953,0.1476683937823834,323.053338623047,196.0,478,26.5,57.4,16.0,14.13,13863.56347,15.0,4.2,300.0,358.14,0.0,0.0,0.0,7030.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,9.0
1891,Untereggen,713,6.4,58.90538336052202,126.49602543720192,1.3463687150837989,0.4170616113744075,0.0837282780410742,0.0379146919431279,0.0695102685624012,0.3917851500789889,35.1499996185303,0.0,4.2,1038.5,0.0,6067.5,19.34,0.2027972027972027,0.3006993006993007,0.4965034965034965,286.0,0.1415094339622641,0.0157232704402515,0.0,0.0880503144654088,0.5220125786163522,0.0031446540880503,0.0188679245283018,0.210691823899371,0.5589041095890411,0.0136986301369863,0.0164383561643835,0.3287671232876712,0.0054794520547945,0.0767123287671232,214.900001525879,398.0,1032,15.1,61.5,23.4,11.71,109.1828117,6.05,14.13,0.0,602.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,14.0
1892,Unterengstringen,334,42.6,50.14270724029381,194.1533269045323,3.151603498542274,0.2985480943738657,0.0462794918330308,0.0907441016333938,0.2286751361161524,0.3357531760435571,67.4092934247616,24964.89876,16.3,5471.5,821.0,21616.0,19.534,0.011,0.237,0.752,1000.0,0.0180505415162454,0.0342960288808664,0.1570397111913357,0.0180505415162454,0.6137184115523465,0.0108303249097472,0.1155234657039711,0.0324909747292418,0.593974175035868,0.0272596843615494,0.0889526542324246,0.2395982783357245,0.0100430416068866,0.0401721664275466,192.969999728481,1720.0,4116,20.3,60.5,19.2,26.61,0.0,5.49,8.76,0.0,714.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,60.0
1893,Unterentfelden,288,43.1,49.25236167341431,204.840768702814,2.2002022244691606,0.336,0.0266666666666666,0.02,0.13,0.4873333333333333,70.4619679373309,115402.3131,26.9,8362.0,4817.0,25225.2,23.587833,0.0123565754633715,0.2784642541924095,0.7091791703442188,2266.0,0.013142174432497,0.1123058542413381,0.3189964157706093,0.002389486260454,0.4862604540023895,0.010752688172043,0.003584229390681,0.052568697729988,0.685,0.093,0.002,0.181,0.006,0.033,193.70213481535,1802.0,4392,18.8,59.6,21.6,43.32,0.0,43.98,8.1,0.0,3356.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,56.0
1894,Unteriberg,4643,3.8,52.71648460774578,155.9448818897638,1.9070904645476767,0.4144282425172678,0.0920951650038373,0.0115118956254796,0.2240982348426707,0.2578664620107444,12.3272728486495,2428.349559,12.9,4191.7,923.0,13405.9,21.959778,0.1636568848758465,0.2945823927765237,0.5417607223476298,886.0,0.0314285714285714,0.08,0.0071428571428571,0.0157142857142857,0.52,0.01,0.0228571428571428,0.3128571428571428,0.5342624854819977,0.0615563298490127,0.0150987224157955,0.2020905923344947,0.0092915214866434,0.1777003484320557,272.660608465021,1072.0,2441,16.8,64.5,18.8,30.11,17077.92086,19.0,51.93,0.0,1123.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,19.0
1895,Unterkulm,888,14.0,55.46547144754316,158.6907284768212,2.0705202312138726,0.4553108808290155,0.0926165803108808,0.0103626943005181,0.0809585492227979,0.3607512953367875,63.4111124674479,93089.63907,20.0,4549.5,2675.0,15521.6,22.776266,0.0541549953314659,0.3753501400560224,0.5704948646125116,1071.0,0.0404040404040404,0.1111111111111111,0.0158730158730158,0.0187590187590187,0.5728715728715729,0.0072150072150072,0.049062049062049,0.1847041847041847,0.5416191562143672,0.0877993158494868,0.0353477765108323,0.2611174458380844,0.0091220068415051,0.064994298745724,199.344446818034,1334.0,3462,19.6,60.1,20.3,37.34,0.0,4.83,18.57,0.0,3326.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,28.0
1896,Unterlangenegg,680,8.7,63.55303030303031,138.08321167883213,1.646875,0.5174418604651163,0.1947674418604651,0.0377906976744186,0.0828488372093023,0.1671511627906976,45.3999996185303,0.0,5.6,1378.1,0.0,2674.8,22.541594,0.3014492753623188,0.2463768115942029,0.4521739130434782,345.0,0.0223048327137546,0.0892193308550185,0.0,0.0,0.3382899628252788,0.0148698884758364,0.0260223048327137,0.5092936802973977,0.6172839506172839,0.074074074074074,0.0216049382716049,0.1882716049382716,0.0123456790123456,0.0864197530864197,222.83332824707,423.0,1081,18.0,60.2,21.8,18.03,19574.19444,26.69,9.92,0.0,1333.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0
1897,Unterlunkhofen,449,9.8,43.783762057877816,170.2483660130719,2.089005235602094,0.3849840255591054,0.0431309904153354,0.0191693290734824,0.1357827476038338,0.4169329073482428,67.7999992370605,0.0,9.6,1341.5,1212.0,8929.6,38.804,0.1604477611940298,0.3917910447761194,0.4477611940298507,268.0,0.0392857142857142,0.0607142857142857,0.0035714285714285,0.0392857142857142,0.7178571428571429,0.0035714285714285,0.0107142857142857,0.125,0.5751295336787565,0.044041450777202,0.005181347150259,0.3341968911917098,0.0025906735751295,0.038860103626943,192.516662597656,656.0,1541,15.9,66.0,18.1,14.67,0.0,18.71,6.18,10600.0,1091.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,3.3,34.0
1898,Unterramsern,158,7.1,58.72826086956522,142.76978417266187,1.223529411764706,0.4028776978417266,0.158273381294964,0.0,0.0431654676258992,0.39568345323741,69.4199784568524,0.0,1.7,189.8,0.0,1274.3,30.77,0.2676056338028169,0.5633802816901409,0.1690140845070422,71.0,0.0533333333333333,0.0933333333333333,0.0266666666666666,0.0,0.3333333333333333,0.0,0.1733333333333333,0.32,0.5764705882352941,0.0823529411764705,0.1411764705882353,0.1764705882352941,0.0117647058823529,0.0117647058823529,196.832189416809,89.0,219,15.6,65.1,19.3,4.17,0.0,3.36,3.35,0.0,272.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.0
1899,Unterschächen,8028,0.8,67.12275449101796,81.94411006018916,1.2863534675615214,0.6570702794242168,0.0397967823878069,0.0,0.065198983911939,0.2379339542760372,2.35499995350838,6830.934195,2.9,760.6,0.0,2446.6,25.904,0.5663265306122449,0.0765306122448979,0.3571428571428571,196.0,0.0373831775700934,0.0747663551401869,0.0,0.0093457943925233,0.1191588785046729,0.0046728971962616,0.0023364485981308,0.7523364485981309,0.3114035087719298,0.0701754385964912,0.0,0.1096491228070175,0.0021929824561403,0.506578947368421,316.479998779297,266.0,705,17.1,58.4,24.5,14.48,0.0,12.11,9.57,0.0,51.88,0.0,0.0,0.0,5066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0
1900,Unterseen,1399,15.3,58.98104265402844,156.61160318866254,2.527598566308244,0.3734939759036144,0.0567986230636833,0.0598106712564543,0.2233218588640275,0.2865748709122203,44.2555561065674,8768.650114,36.5,17471.4,14565.0,33198.5,31.77,0.0200945626477541,0.1776004728132387,0.8023049645390071,3384.0,0.0228887134964483,0.0789265982636148,0.1949486977111286,0.0,0.5540647198105761,0.0063141278610891,0.0473559589581689,0.0955011838989739,0.6694158075601374,0.0666666666666666,0.0371134020618556,0.1546391752577319,0.0041237113402061,0.068041237113402,224.0,2838.0,5738,23.0,60.4,16.5,48.88,0.0,38.58,51.7,20300.0,6766.8,0.0,0.0,2075.0,0.0,25.0,0.0,0.0,0.0,340.0,0.0,1.8,49.0
